company,specific_origin,REF,review_date,cocoa_percent,company_location,rating,bean_type,broad_origin,Blend
Vivra,Peru,1720,2016,70.0,U.S.A.,2.5,,Peru,0
Vivra,Ocumare,1720,2016,70.0,U.S.A.,2.5,,Venezuela,0
Vivra,Dominican Republic,1724,2016,70.0,U.S.A.,3.0,,Dominican Republic,0
Wellington Chocolate Factory,Conacado,1756,2016,70.0,New Zealand,3.5,Trinitario,Dominican Republic,0
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70.0,New Zealand,3.5,,Peru,0
Whittakers,Ghana,733,2011,72.0,New Zealand,2.5,Forastero,Ghana,0
Wilkie's Organic,Amazonas,1169,2013,75.0,Ireland,2.5,Criollo,Peru,0
Wilkie's Organic,Amazonas,1169,2013,89.0,Ireland,2.75,Criollo,Peru,0
Wilkie's Organic,Tumbes,1169,2013,75.0,Ireland,3.25,Criollo,Peru,0
Wilkie's Organic,Amazonas w/ nibs,1173,2013,75.0,Ireland,2.75,Criollo,Peru,0
Willie's Cacao,Los Llanos,1848,2016,70.0,England,4.0,,Colombia,0
Willie's Cacao,Los Llanos,1227,2014,88.0,England,3.0,Trinitario,Colombia,0
Willie's Cacao,"Java, Indonesian Black",1109,2013,100.0,England,2.25,,Indonesia,0
Willie's Cacao,Sambirano,593,2010,71.0,England,3.0,Trinitario,Madagascar,0
Willie's Cacao,Hacienda Las Trincheras,593,2010,72.0,England,3.5,,Venezuela,0
Willie's Cacao,Java,593,2010,69.0,England,3.75,,Indonesia,0
Willie's Cacao,San Martin,457,2009,70.0,England,3.0,,Peru,0
Willie's Cacao,Rio Caribe,457,2009,72.0,England,3.25,Trinitario,Venezuela,0
Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74.0,U.S.A.,3.0,Criollo,Venezuela,0
Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76.0,U.S.A.,3.5,,Bolivia,0
Wm,"Ghana, 2013, batch 129",1916,2016,75.0,U.S.A.,3.75,,Ghana,0
Woodblock,"Maranon, Cajamarca",1243,2014,70.0,U.S.A.,3.0,Forastero (Nacional),Peru,0
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70.0,U.S.A.,3.25,,Ecuador,0
Woodblock,Gran Couva,1042,2013,70.0,U.S.A.,3.5,Trinitario,Trinidad,0
Woodblock,Ecuador,825,2012,70.0,U.S.A.,2.5,,Ecuador,0
Woodblock,Costa Rica,825,2012,70.0,U.S.A.,3.0,,Costa Rica,0
Woodblock,Sambirano,951,2012,70.0,U.S.A.,3.25,Trinitario,Madagascar,0
Woodblock,Ocumare,741,2011,70.0,U.S.A.,4.0,,Venezuela,0
Woodblock,La Red,769,2011,70.0,U.S.A.,3.5,,Dominican Republic,0
Xocolat,Hispaniola,1057,2013,66.0,Dominican Republic,3.0,,Dominican Republic,0
Xocolla,"Sambirano, batch 170102",1948,2017,70.0,U.S.A.,2.75,,Madagascar,0
Xocolla,"Hispaniola, batch 170104",1948,2017,70.0,U.S.A.,2.5,,Dominican Republic,0
Zak's,"Papua New Guinea, Batch 2",1574,2015,70.0,U.S.A.,3.0,,Papua New Guinea,0
Zak's,"Dominican Republic, Batch D2",1578,2015,70.0,U.S.A.,3.25,,Dominican Republic,0
Zak's,"Madagascar, Batch 2",1578,2015,70.0,U.S.A.,3.25,Trinitario,Madagascar,0
Zak's,"Peru, Batch 1",1578,2015,70.0,U.S.A.,3.25,,Peru,0
Zak's,"Belize, Batch 2",1578,2015,70.0,U.S.A.,3.5,Trinitario,Belize,0
Zak's,"House Blend, Batch 2",1582,2015,60.0,U.S.A.,3.0,,,1
Zart Pralinen,"Millot P., Ambanja",1820,2016,70.0,Austria,3.5,"Criollo, Trinitario",Madagascar,0
Zart Pralinen,UNOCACE,1824,2016,70.0,Austria,2.75,Nacional (Arriba),Ecuador,0
Zart Pralinen,San Juan Estate,1824,2016,85.0,Austria,2.75,Trinitario,Trinidad,0
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85.0,Austria,3.0,"Criollo, Trinitario",Tanzania,0
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70.0,Austria,3.5,"Criollo, Trinitario",Tanzania,0
Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,78.0,Austria,3.5,Trinitario,Trinidad,0
Zokoko,Guadalcanal,1716,2016,78.0,Australia,3.75,,Solomon Islands,0
Zokoko,Goddess Blend,1780,2016,65.0,Australia,3.25,,,1
Zokoko,Alto Beni,697,2011,68.0,Australia,3.5,,Bolivia,0
Zokoko,Tokiala,701,2011,66.0,Australia,3.5,Trinitario,Papua New Guinea,0
Zokoko,"Tranquilidad, Baures",701,2011,72.0,Australia,3.75,,Bolivia,0
Zotter,Raw,1205,2014,80.0,Austria,2.75,,,0
Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,72.0,Austria,3.5,,Panama,0
Zotter,Amazonas Frucht,801,2012,65.0,Austria,3.5,,,0
Zotter,"Satipo Pangoa region, 16hr conche",875,2012,70.0,Austria,3.0,Criollo (Amarru),Peru,0
Zotter,"Satipo Pangoa region, 20hr conche",875,2012,70.0,Austria,3.5,Criollo (Amarru),Peru,0
Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,62.0,Austria,3.75,,Dominican Republic,0
Zotter,El Oro,879,2012,75.0,Austria,3.0,Forastero (Nacional),Ecuador,0
Zotter,Huiwani Coop,879,2012,75.0,Austria,3.0,"Criollo, Trinitario",Papua New Guinea,0
Zotter,El Ceibo Coop,879,2012,90.0,Austria,3.25,,Bolivia,0
Zotter,Santo Domingo,879,2012,70.0,Austria,3.75,,Dominican Republic,0
Zotter,"Kongo, Highlands",883,2012,68.0,Austria,3.25,Forastero,Congo,0
Zotter,"Indianer, Raw",883,2012,58.0,Austria,3.5,,,0
Zotter,Peru,647,2011,70.0,Austria,3.75,,Peru,0
Zotter,Congo,749,2011,65.0,Austria,3.0,Forastero,Congo,0
Zotter,Kerala State,749,2011,65.0,Austria,3.5,Forastero,India,0
Zotter,Kerala State,781,2011,62.0,Austria,3.25,,India,0
Zotter,"Brazil, Mitzi Blue",486,2010,65.0,Austria,3.0,,Brazil,0
